"CUS_ID","F20-","F30","F40+","M20-","M30","M40+"
3089,0.020756534,0.073849293,0.227737741,0.054750021,0.034743497,0.146040138
3090,0.019608613,0.026930283,0.034819537,0.01950081,0.472814771,0.445918077
3092,0.011869189,0.061904151,0.11589768,0.029199733,0.426109731,0.504543589
3096,0.022046488,0.512399736,0.259241022,0.06025871,0.031714547,0.289134314
3097,0.020804745,0.03779554,0.030501392,0.237526276,0.627320902,0.093615049
3100,0.009815338,0.036677776,0.025652637,0.010950658,0.750166956,0.182495651
3101,0.011665621,0.195830286,0.148758084,0.028016647,0.115133435,0.500595927
3103,0.019947937,0.080030767,0.11506871,0.019400355,0.383171017,0.377635786
3104,0.015308907,0.124000373,0.297763461,0.035859762,0.184088194,0.294127186
3105,0.012709683,0.051607638,0.204399062,0.061361718,0.1213319,0.61858317
3107,0.120281074,0.153743261,0.143716697,0.215115457,0.214909239,0.187338525
3114,0.014798343,0.079930509,0.082723065,0.033086559,0.108345421,0.749709188
3116,0.145186287,0.142615937,0.028004126,0.309338141,0.139180903,0.043789944
3119,0.018876677,0.099730278,0.148797345,0.025412702,0.317084026,0.0891914
3120,0.048088579,0.223266447,0.406936109,0.030580526,0.181427543,0.119303515
3121,0.017281587,0.050452748,0.036262678,0.016750097,0.111166168,0.354567064
3122,0.048668792,0.190268893,0.061561378,0.028523192,0.502134864,0.098275132
3123,0.051320995,0.079600821,0.047446967,0.025775307,0.490817869,0.264078249
3129,0.009584326,0.025581698,0.025429915,0.090661974,0.676608165,0.176648099
3134,0.009930917,0.094434525,0.059836848,0.099576441,0.25457146,0.525377898
3137,0.007677577,0.030631441,0.048999706,0.06133524,0.490723364,0.401380873
3139,0.064948115,0.109508885,0.283728693,0.205013731,0.196741253,0.35429762
3140,0.007601493,0.02819386,0.03446295,0.074443736,0.282951122,0.596641245
3141,0.056284727,0.055596118,0.067427442,0.315446519,0.402777731,0.176148039
3142,0.022487744,0.05548544,0.041687978,0.096909148,0.200998051,0.420717521
3147,0.007591697,0.049457886,0.187821387,0.037098296,0.14829834,0.621139225
3148,0.098602996,0.34736479,0.089669516,0.04611571,0.121778876,0.083469227
3149,0.058705314,0.045730347,0.021039914,0.24395724,0.5325071,0.073934796
3150,0.018109021,0.047574627,0.050021213,0.014723564,0.426377749,0.286390765
3154,0.054858931,0.178974473,0.120269906,0.115348345,0.362447997,0.112652292
3156,0.012726477,0.211904312,0.405441609,0.068444155,0.342514813,0.342511557
3157,0.037758904,0.301418133,0.228639911,0.028911218,0.170694827,0.109867824
3161,0.005636528,0.009393939,0.017646146,0.017208683,0.034482483,0.829869372
3162,0.009164468,0.027419668,0.06748828,0.036031851,0.053797728,0.577928251
3163,0.016249409,0.117961555,0.027851842,0.145689046,0.496178579,0.304893267
3164,0.044021949,0.056686931,0.051178726,0.070637096,0.281314121,0.603628724
3165,0.020558064,0.055448605,0.031244659,0.077212619,0.441842977,0.205934518
3166,0.007851777,0.078771692,0.237796742,0.035625504,0.143237124,0.651658198
3167,0.030385436,0.131224296,0.045270046,0.050240032,0.13289185,0.125075095
3168,0.034769086,0.055042328,0.048101006,0.03105256,0.358518962,0.199966281
3169,0.075595856,0.255791598,0.039367314,0.023087729,0.418632317,0.06607512
3170,0.160192932,0.030141531,0.008195604,0.186334194,0.057404889,0.011138961
3176,0.069829464,0.137102365,0.388457149,0.050844107,0.176583081,0.177183837
3177,0.070164944,0.311393178,0.04575652,0.083218318,0.16045176,0.169177091
3178,0.130524468,0.163234257,0.096200975,0.153953886,0.446121147,0.172921557
3180,0.023678412,0.032818064,0.053353257,0.207810863,0.53106899,0.156590477
3181,0.149759575,0.356099819,0.120215217,0.069230026,0.165012797,0.116063022
3183,0.034776875,0.03402443,0.034640253,0.089981774,0.408679191,0.201242278
3186,0.096764919,0.131867954,0.039683808,0.159704123,0.69920117,0.07636266
3187,0.114379667,0.163565012,0.186432845,0.118962011,0.487045013,0.230100097
3188,0.047179466,0.101436097,0.064715999,0.075382508,0.442243592,0.167016799
3189,0.011535445,0.068467821,0.053298447,0.084132772,0.334013952,0.38126466
3190,0.12657405,0.734971016,0.257473678,0.030630106,0.299927124,0.124337676
3191,0.031072195,0.083279255,0.267857645,0.131101239,0.28771125,0.364409759
3193,0.00953392,0.10366027,0.333173137,0.034954718,0.083255186,0.223853051
3194,0.024506984,0.280263727,0.075141829,0.023211295,0.313338817,0.288069062
3197,0.165960499,0.071438113,0.321720778,0.232072649,0.094244793,0.254369733
3198,0.230903804,0.263612816,1.105040337,0.053461287,0.23336905,0.456587543
3200,0.028161834,0.191410109,0.062285593,0.056162206,0.374212554,0.474012737
3201,0.219102491,0.540650173,0.629596631,0.14741696,0.208899572,0.094199028
3203,0.513759401,0.084177152,0.078164287,0.289291316,0.105052576,0.132527317
3204,0.036725452,0.056794271,0.070119664,0.177669936,0.10699197,0.152340107
3205,0.010083181,0.247354696,0.017110912,0.00973898,0.517348174,0.110871842
3206,0.014570907,0.047007625,0.208936844,0.046648878,0.426316359,0.437247393
3209,0.013944531,0.080724521,0.049518352,0.029200622,0.134911677,0.657250891
3210,0.017609018,0.094400799,0.046515659,0.068157481,0.153670297,0.67727151
3211,0.032157189,0.040488347,0.029539421,0.492420212,0.24811087,0.176552026
3212,2.137374538,0.323172084,0.036650041,0.108140314,0.060748916,0.016712784
3213,0.253632846,0.367176525,0.302689531,0.100931602,0.182763499,0.116045777
3215,0.072410676,0.303378811,0.383043895,0.025177855,0.301443961,0.364180509
3218,0.005770821,0.143303315,0.132005915,0.012659064,0.15991508,0.276220698
3221,0.01069315,0.032548015,0.048678698,0.029360728,0.306244931,0.618906047
3223,0.076671679,0.102735342,0.303197822,0.023213532,0.109994152,0.599595897
3226,0.002657231,0.021466796,0.013862388,0.027028947,0.583720619,0.281375114
3228,0.001967045,0.020424688,0.0173976,0.00630515,0.169171853,0.75428524
3229,0.008822842,0.059602164,0.046284098,0.024818573,0.189574665,0.65467105
3231,0.282243918,0.297552085,0.077685852,0.081809336,0.357612373,0.127354787
3232,0.046236982,0.058995973,0.09769397,0.209914565,0.113446882,0.451354701
3233,0.353865355,0.029029258,0.04878504,0.102132789,0.046115243,0.026625258
3234,0.018628002,0.034392376,0.021049744,0.206189507,0.490603257,0.102532699
3235,0.284056904,0.276948102,0.049826321,0.116277339,0.418739619,0.089608245
3236,0.004517419,0.050490791,0.093762878,0.014475328,0.270749203,0.554965096
3238,0.00228703,0.020072903,0.008383464,0.028159879,0.487963822,0.447414626
3239,0.025353955,0.36862397,0.445943677,0.053142715,0.401563437,0.243877939
3240,0.016925167,0.072134443,0.067856386,0.030399138,0.438641369,0.374043524
3241,0.016808754,0.023386126,0.028464692,0.099183828,0.580096638,0.261345874
3243,0.034633133,0.090278039,0.070246745,0.057280464,0.294645931,0.225044535
3244,0.043556736,0.110981325,0.037359764,0.218791627,0.118874056,0.242909551
3247,0.009822035,0.066032696,0.16116576,0.010043037,0.41634525,0.488976939
3249,0.030057195,0.100448236,0.037136407,0.270273776,0.278928107,0.305888078
3250,0.020018102,0.06903088,0.25822717,0.023677409,0.370522363,0.08515384
3251,0.018412035,0.088344018,0.602121318,0.028611085,0.16037937,0.452709462
3253,0.089693724,0.250983913,0.133201969,0.313964329,0.419811226,0.097205707
3255,0.042738394,0.148915081,0.067276643,0.075033369,0.534716049,0.10684087
3256,0.123925811,0.127012766,0.046887356,0.076059306,0.574666338,0.11216513
3257,0.307684248,0.267105772,0.068972819,0.063498022,0.083306393,0.050358927
3258,0.043860299,0.061625297,0.05380386,0.300231184,0.097393553,0.091957747
3260,0.025304482,0.116774668,0.11061505,0.050348343,0.269014053,0.375655667
3263,0.004618553,0.121324156,0.198386547,0.048340673,0.1394829,0.561306317
3264,0.013002541,0.041995542,0.043010396,0.134973087,0.25684741,0.108929449
3266,0.045661568,0.119777603,0.241371286,0.04063467,0.274760133,0.210082006
3267,0.059555753,0.095380598,0.108520384,0.09364736,0.396938752,0.407747157
3268,0.017372753,0.106055634,0.036083622,0.011182167,0.350022436,0.140927114
3270,0.017500986,0.121694254,0.310550564,0.056563987,0.199071396,0.479592673
3271,0.004432943,0.012105663,0.023484613,0.024198728,0.046693927,0.719467815
3272,0.055865986,0.804348696,0.063171995,0.043725924,0.521335693,0.086307608
3276,0.018012016,0.054459649,0.222699057,0.057668086,0.110662333,0.73010541
3278,0.03633613,0.075696178,0.315133981,0.041973264,0.155068846,0.512853219
3281,0.76463048,0.055403674,0.030364865,0.081607396,0.060642731,0.008294817
3283,0.178899749,0.144967669,0.3277553,0.11507908,0.344313879,0.181370154
3284,0.002268361,0.065723192,0.102407063,0.012846625,0.060143176,0.767701706
3285,0.362481097,0.198145615,0.065494329,0.188877078,0.154413485,0.046311195
3286,0.010285255,0.055116562,0.152356612,0.043508725,0.060327248,0.606345367
3288,0.070349515,0.092032946,0.088891663,0.132675815,0.575685769,0.190549002
3291,0.030292658,0.244208644,0.20795831,0.037012101,0.672655208,0.182085572
3294,0.131535212,0.160594675,0.051966343,0.059312285,0.117445377,0.068225828
3295,0.0342195,0.046110678,0.026873724,0.217012833,0.624667797,0.094138189
3296,0.039045687,0.248552755,0.083925607,0.128141495,0.165359144,0.18006745
3297,0.034568559,0.040988699,0.165980654,0.072587754,0.199491355,0.548340678
3298,0.011399802,0.038592976,0.041784105,0.064610958,0.52986259,0.343362802
3301,0.001161627,0.006743555,0.015210145,0.006229404,0.018957086,0.930646574
3302,0.01926318,0.053507176,0.17101612,0.043496668,0.146490011,0.57977506
3306,0.081014666,0.162376432,0.370322003,0.060601631,0.123559478,0.35998806
3307,0.165590662,1.010426071,0.207272549,0.037831183,0.326890382,0.225917555
3308,0.002888775,0.022515822,0.042272563,0.025676512,0.630862556,0.27204749
3309,0.056795821,0.264777258,0.068796631,0.046149586,0.144910921,0.194751297
3310,0.032336618,0.082165329,0.095985042,0.040569871,0.373650992,0.48091938
3311,0.02732424,0.106896444,0.045283778,0.090856711,0.65721237,0.181441513
3313,0.014836631,0.044380184,0.268420293,0.0359233,0.115154171,0.652794974
3314,0.249209312,0.060174674,0.031482427,0.069159667,0.051352977,0.016258618
3315,0.054249443,0.106207576,0.237134895,0.050398099,0.415149859,0.480781135
3317,0.364542844,0.08384429,0.114817116,0.068563915,0.094407369,0.261421783
3319,0.011562726,0.114701876,0.072325131,0.036683662,0.198550221,0.559654439
3320,0.03238506,0.089433074,0.176061487,0.171047477,0.278964825,0.084301606
3321,0.060539801,0.089012961,0.064104106,0.037159667,0.160643643,0.498490412
3323,0.090250992,0.21068734,0.126738718,0.054892346,0.535028216,0.135300525
3324,0.017728798,0.169684457,0.031662091,0.035093683,0.329647926,0.151199883
3326,0.016176202,0.056117836,0.073415009,0.034881796,0.224987405,0.620035066
3327,0.027183043,0.138583968,0.531853112,0.030848754,0.388779773,0.372102581
3330,0.420556157,0.075102456,0.010348293,0.075113489,0.025857696,0.005153572
3332,0.019135859,0.071020057,0.117077957,0.047368958,0.138727124,0.700140294
3333,0.040828618,0.039519662,0.043988025,0.118345267,0.347956261,0.355275234
3334,0.12442671,0.367491443,0.497613179,0.06092304,0.286156496,0.442247606
3335,0.011324167,0.050666547,0.052919255,0.031014182,0.601239055,0.307012543
3336,0.025448055,0.251053755,0.15092555,0.040887505,0.163546359,0.42745071
3339,0.094610678,0.056814696,0.078930509,0.035278902,0.07896677,0.03961758
3340,0.015394043,0.040157562,0.037690248,0.080413762,0.458146207,0.385090032
3341,0.019186633,0.087129911,0.154720416,0.021469486,0.081174325,0.156195369
3343,0.143369122,0.078237227,0.036879902,0.324199789,0.117238591,0.048928203
3345,0.009519543,0.059968793,0.172860539,0.047550559,0.201333078,0.493852561
3346,0.018121408,0.224117973,0.163576938,0.022789014,0.122579809,0.114345122
3347,0.139805051,0.069095914,0.261245498,0.192998098,0.114454986,0.106711449
3349,0.058324836,0.368786195,0.257356045,0.027672396,0.227925588,0.311018075
3350,0.035940042,0.148628514,0.141732174,0.041435001,0.186424811,0.344522166
3351,0.047626813,0.118047839,0.279818101,0.123357719,0.204179773,0.234192762
3352,0.003666595,0.022677595,0.082544574,0.02453666,0.107492709,0.814530098
3353,0.055978574,0.108394967,1.069342077,0.034686008,0.118710443,0.704997856
3354,0.049286034,0.030182887,0.106161207,0.024196666,0.050782491,0.739390731
3355,0.041870664,0.060982521,0.03408394,0.059489062,0.529595764,0.067386795
3358,0.644385479,0.497743257,0.062335554,0.036948776,0.135918417,0.055736764
3359,0.017481909,0.182747083,0.385565478,0.085106022,0.115324644,0.593320355
3361,0.041151488,0.571706421,0.255011688,0.032036228,0.060302326,0.186812951
3363,0.166481209,0.374327163,0.039501181,0.098004289,0.067103433,0.028469744
3364,0.025259772,0.06965729,0.268517127,0.026960765,0.081441577,0.45774439
3366,0.127228533,0.238827572,0.077782751,0.043579042,0.254281226,0.136274026
3367,0.055591194,0.249889826,0.311247838,0.061807048,0.230460509,0.165043528
3368,0.039511035,0.281313816,0.180269126,0.218195712,0.387249283,0.229884847
3369,0.169699262,0.147494103,0.040525769,0.162242524,0.044798706,0.093034067
3370,0.019804509,0.097398059,0.19363461,0.027669813,0.188020118,0.461824729
3372,0.193818039,0.073172542,0.051752751,0.198915009,0.500270835,0.087674455
3373,0.023499173,0.052796724,0.088575638,0.028803877,0.186207249,0.332238552
3374,0.069851103,0.2542706,0.135003123,0.052750948,0.105324514,0.148084388
3376,0.028625728,0.030795373,0.033153533,0.165861765,0.462763322,0.324963761
3377,0.022286767,0.043024498,0.010472711,0.051441213,0.727184632,0.098229117
3380,0.012432169,0.094179329,0.056300569,0.016762019,0.489314993,0.297074774
3382,0.049474684,0.036480776,0.021253265,0.315279902,0.370987132,0.14382903
3383,0.046364487,0.08745246,0.652344467,0.132304504,0.164598999,0.090527166
3385,0.005478837,0.075887254,0.090259217,0.01929264,0.145695951,0.454153511
3386,0.022891331,0.059771702,0.062510289,0.010347434,0.057569411,0.786909878
3388,0.160501856,0.356089077,0.113359357,0.115449028,0.223461864,0.114540972
3392,0.077742731,0.153059043,0.126274633,0.065981322,0.458730264,0.18354041
3393,0.050879892,0.078836425,0.075929134,0.023168514,0.3028434,0.153140277
3394,0.070014983,0.073102394,0.080541821,0.236660714,0.544350468,0.094458729
3396,0.023556725,0.051369545,0.083062673,0.073107305,0.425341374,0.42571746
3398,0.009333763,0.014090457,0.034476678,0.067469207,0.59502342,0.225688568
3399,0.008694017,0.068727977,0.132010806,0.031632247,0.125301483,0.619561833
3402,0.013040254,0.045405306,0.045098932,0.141034163,0.374574856,0.438595913
3406,0.30696686,0.435569693,0.304075692,0.196552789,0.104611738,0.141507186
3407,0.179290035,0.123264502,0.019587751,0.045285774,0.073025145,0.031471919
3408,0.014844166,0.401027654,0.107431658,0.048641868,0.28486254,0.375689058
3409,0.011264669,0.044005461,0.20609322,0.065061024,0.294464246,0.450885811
3410,0.124910978,0.070208015,0.160273503,0.037763708,0.038365791,0.162093999
3411,0.078088713,0.047970818,0.032826728,0.095485553,0.693884673,0.076907317
3412,0.023271751,0.33465483,0.255624886,0.101996614,0.164905513,0.296224269
3413,0.001494687,0.011966254,0.037802176,0.009497935,0.071633728,0.889498293
3414,0.054904134,0.089196735,0.286870535,0.113354183,0.180953472,0.261572882
3415,0.511091848,0.850566835,0.342753719,0.099434626,0.122016681,0.039111113
3416,0.322284343,0.203128415,0.116446118,0.062069851,0.223598109,0.092005727
3421,0.054718384,0.037610588,0.021276894,0.349559314,0.418235925,0.051140166
3425,0.029603734,0.710013751,0.17460774,0.072187923,0.081790367,0.220338097
3426,0.352447872,0.136721966,0.079131995,0.260673367,0.40231542,0.132823751
3427,0.013309144,0.043639617,0.041052201,0.079485323,0.433202714,0.423509483
3429,0.024065496,0.223290766,0.120088451,0.363504802,0.238048895,0.102052548
3431,0.025954108,0.044803238,0.020805861,0.069662247,0.466902879,0.038745107
3432,0.029385742,0.040715773,0.122708857,0.047313379,0.33151338,0.537494142
3433,0.942203698,0.54824291,0.063998009,0.020217892,0.049275794,0.020119693
3435,0.261470851,0.241534522,0.059053857,0.065766253,0.416236861,0.199422094
3436,0.089367676,0.563991536,0.1176044,0.033333601,0.361704159,0.27622281
3437,0.036177358,0.098066454,0.098100115,0.101888469,0.533077187,0.20607042
3438,0.01084909,0.022866237,0.074645001,0.061049098,0.355582804,0.502909047
3440,0.007671605,0.170417518,0.047272693,0.019935231,0.173710171,0.608394809
3441,0.00826276,0.020943099,0.017597594,0.019285821,0.390739641,0.561109794
3442,0.004600905,0.017018017,0.026695373,0.168591096,0.099697601,0.686884536
3444,0.141751394,0.121911536,0.070701523,0.145617412,0.180958959,0.177361718
3445,0.147836726,0.178508712,0.270547512,0.051658492,0.082188915,0.025492559
3449,0.012827666,0.067096615,0.104966045,0.064395366,0.2400449,0.278393214
3450,0.155564156,0.096827286,0.051482998,0.220608606,0.152129417,0.024236416
3453,0.033283383,0.385024194,0.287217532,0.060087789,0.2317762,0.245113436
3455,0.167574402,0.060745295,0.061189706,0.282934025,0.426273527,0.085872514
3456,0.177149775,0.181309742,0.190118416,0.091702789,0.281842174,0.282746148
3458,0.025950671,0.1319271,0.218776217,0.046067535,0.148806196,0.137948232
3460,0.009990676,0.041269533,0.059039243,0.017203078,0.201388881,0.671108603
3462,0.244285556,0.068320586,0.039999843,0.170219446,0.118062692,0.11208881
3464,0.026120544,0.029467324,0.030000966,0.294523502,0.177221043,0.239997729
3465,0.004798818,0.027442391,0.068131108,0.022129259,0.117115633,0.602764305
3467,0.040466101,0.082145752,0.043164673,0.022533021,0.182037046,0.376815296
3469,0.024114532,0.195086673,0.381272197,0.066318981,0.109652631,0.223555028
3470,0.22104677,0.09075263,0.031009858,0.27207173,0.164608408,0.048933196
3471,0.046547095,0.062287516,0.124590025,0.119690242,0.379800298,0.34137223
3472,0.074695517,0.144724143,0.08117616,0.025340531,0.151605544,0.176576654
3473,0.033335957,0.22617892,0.240170499,0.076905614,0.460194529,0.163272104
3474,0.029722285,0.048008018,0.546496989,0.046116498,0.155557297,0.624311827
3479,0.068846783,0.125929551,0.218733924,0.010530099,0.227195847,0.14339962
3481,0.311933112,0.07204023,0.019637149,0.063054088,0.307923793,0.043090277
3482,0.695356689,0.437650796,0.061076594,0.11082299,0.16214512,0.034290558
3483,1.09402532,0.70562362,0.073748318,0.063321222,0.076267437,0.055918687
3484,0.023616167,0.086100584,0.196417063,0.107048422,0.384417533,0.180558527
3486,0.026554747,0.061246425,0.069905296,0.055463584,0.519522068,0.188606953
3488,0.632992267,0.089891256,0.018925568,0.04258512,0.011201949,0.010727628
3490,0.008314194,0.051021766,0.042744589,0.013507649,0.078479647,0.563427756
3494,0.004485427,0.077327216,0.080265804,0.24633749,0.371668138,0.291454785
3496,0.016922542,0.042579341,0.034627999,0.134373896,0.157665083,0.643045062
3497,0.078713669,0.282457713,0.266566722,0.093864589,0.672645415,0.110436973
3499,0.145671129,0.125372625,0.261483556,0.056901646,0.2964581,0.468408945
3500,0.0467973,0.148403002,0.165573947,0.045543501,0.179857491,0.39132111
3501,0.002776114,0.018654435,0.035550389,0.101406057,0.421157092,0.439353704
3502,0.007377319,0.03038419,0.119480357,0.021752018,0.10861131,0.72873745
3503,0.021877235,0.189472425,0.083786785,0.018413873,0.420243297,0.128556309
3505,0.051383424,0.847023608,0.085522921,0.02959863,0.127649363,0.071456105
3506,0.052928808,0.273427781,0.055670127,0.014961418,0.050835373,0.014052512
3507,0.085532864,0.147354987,0.133046565,0.083175502,0.22592928,0.422325378
3508,0.002359184,0.012405575,0.017685991,0.008237716,0.115774087,0.826719838
3509,0.026065441,0.047299813,0.126681672,0.079571001,0.317339281,0.524292081
3510,0.059013349,0.113606789,0.098816148,0.052870962,0.532434378,0.237661581
3511,0.022945284,0.062857361,0.316548023,0.112441433,0.211562897,0.358669832
3512,0.024180122,0.056250888,0.0872781,0.053841337,0.443263034,0.406373269
3514,0.118083561,0.541308766,0.07757843,0.073480034,0.158236009,0.185026222
3519,0.011942083,0.217288605,0.039773825,0.039541392,0.669319922,0.053652016
3522,0.043646879,0.479745734,0.292101872,0.154182517,0.098216156,0.107401191
3527,0.005359199,0.113168359,0.035268923,0.032536989,0.626070081,0.241531373
3528,0.368495806,0.164820214,0.021647303,0.072175265,0.117558928,0.01366076
3529,0.303794444,0.293234884,0.158853913,0.172793234,0.256650446,0.101843867
3530,0.009027486,0.048379192,0.143402312,0.043943797,0.212997697,0.668995141
3532,0.014574632,0.131035228,0.08767892,0.024197426,0.067539986,0.603761657
3533,0.01514484,0.07926056,0.06491136,0.048652893,0.680163061,0.107612596
3534,0.18376604,0.120880183,0.040980003,0.157732771,0.159720658,0.316365201
3535,0.033882755,0.076625937,0.074527993,0.042895777,0.122641031,0.272739372
3536,0.003552407,0.022490079,0.036437684,0.015663433,0.098273812,0.833034313
3541,0.105875087,0.069769306,0.18062414,0.164398202,0.215192306,0.388656147
3543,0.038264922,0.050203879,0.086906874,0.049411853,0.113552068,0.658545472
3544,0.026859745,0.460304128,0.507685513,0.113632604,0.119808961,0.502475293
3545,0.144241006,0.078483734,0.041164761,0.087218643,0.172189744,0.034108914
3546,0.006300868,0.095778217,0.10423132,0.053096159,0.634454734,0.273659493
3548,0.007816747,0.051666281,0.057126934,0.028713824,0.563431941,0.337583276
3549,2.005777366,0.64712471,0.053636441,0.098134647,0.074991192,0.020854139
3550,0.013795001,0.172925365,0.082595673,0.145172769,0.20316015,0.514369814
3552,0.124368591,0.07418518,0.083786418,0.363433917,0.21241938,0.18788618
3556,0.159844529,0.3069147,0.332468569,0.100217672,0.246820997,0.309596181
3557,0.156514652,0.129629218,0.043548735,0.140680204,0.389508399,0.079111772
3560,0.026215961,0.066411634,0.049172571,0.021384103,0.637907214,0.124720279
3562,0.148973871,0.283112929,0.182329565,0.05384057,0.490533561,0.145589934
3567,0.083666185,0.152757118,0.03239925,0.047831323,0.110287755,0.016875452
3568,0.586557263,0.09658954,0.028730199,0.451131393,0.176925478,0.028447225
3570,0.448700882,0.1570074,0.039937511,0.237599612,0.33845463,0.108825059
3571,0.062932141,0.053292749,0.026467872,0.15022643,0.436854887,0.26430787
3572,0.009892826,0.099173769,0.147943406,0.015693289,0.483065362,0.448441416
3576,0.009724963,0.076223993,0.077053777,0.008349565,0.106262988,0.450454615
3577,0.013722481,0.076664578,0.166405403,0.026654657,0.124043114,0.70666504
3578,0.018838384,0.226696606,0.187037537,0.098404271,0.35715977,0.416154638
3581,0.109544295,0.091930515,0.203986355,0.155300855,0.232310606,0.495569872
3586,0.084757938,0.187642408,0.115518752,0.023076911,0.130911992,0.023411444
3588,0.640300814,0.281904843,0.047260679,0.068390728,0.097978817,0.035229041
3592,0.049589729,0.106240777,0.042111991,0.037774063,0.105532929,0.706728087
3593,0.028267335,0.226349884,0.287251262,0.018245743,0.18234952,0.150672546
3595,0.031439587,0.041941214,0.019766926,0.19204325,0.467571149,0.125713986
3596,0.026596233,0.287827532,0.129464063,0.016276598,0.391565876,0.448399685
3597,0.054209406,0.192471672,0.028301583,0.056947365,0.587128669,0.128863469
3598,0.023673005,0.056201249,0.059473149,0.263025545,0.375447587,0.287171523
3600,0.886462719,0.332892799,0.02406741,0.030038262,0.236616979,0.066949458
3601,0.009496752,0.128890637,0.510824586,0.035461063,0.051375127,0.337286801
3604,0.035400127,0.089301502,0.106155881,0.013243529,0.025417128,0.112559547
3605,0.010949229,0.066750625,0.073158906,0.068691953,0.141264496,0.630327746
3606,0.009907615,0.040124844,0.074978359,0.01840739,0.536154567,0.403159261
3607,0.057408849,0.085238159,0.085347368,0.188952088,0.255864678,0.340554637
3608,0.139520416,0.237124736,0.220521633,0.0734582,0.377571268,0.090432525
3609,0.017865937,0.10458714,0.186349067,0.039870341,0.304076525,0.442499899
3611,0.007810108,0.227937016,0.145804138,0.070723039,0.141412586,0.617355223
3612,0.033362159,0.617733825,0.012882949,0.007513551,0.12733727,0.017144836
3614,0.034837796,0.226103878,0.158424697,0.039500485,0.16898415,0.187802687
3615,0.00827089,0.043961191,0.071768272,0.049073436,0.123068247,0.741518046
3616,0.052462241,0.109072009,0.08572462,0.10493964,0.110577443,0.012684193
3618,0.165906598,0.446119688,0.168072029,0.128118903,0.203243077,0.031302134
3619,0.26272784,0.130928707,0.159098556,0.049012242,0.145253133,0.365052581
3620,0.00533025,0.024794588,0.037539721,0.014523093,0.512574676,0.284670415
3621,0.008496621,0.049686284,0.219265081,0.029363692,0.158522051,0.671727339
3623,0.00827371,0.067220549,0.07520259,0.03769654,0.403806841,0.475909848
3624,0.173022946,0.466681797,0.070409337,0.088816408,0.220512032,0.103508761
3625,0.00366228,0.027356982,0.023831897,0.014078702,0.117922485,0.811160697
3628,0.015075371,0.130559209,0.788687864,0.069201568,0.050543626,0.168878619
3629,0.00639051,0.020771638,0.033619171,0.060757365,0.430833856,0.42040413
3631,0.116713956,0.154070713,0.058657138,0.016481533,0.194187969,0.060023796
3632,0.129948463,0.305549365,0.166166518,0.09008384,0.512391801,0.061683503
3635,0.116229443,0.209108976,0.021710146,0.009452582,0.231277602,0.063302263
3636,0.026256061,0.487328018,0.136343773,0.050995527,0.166733641,0.11688189
3637,0.203388417,0.249133163,0.283909126,0.223030012,0.213567917,0.115340603
3638,0.176419801,0.088121821,0.025501689,0.212295189,0.369759336,0.21753769
3639,0.01053517,0.088221318,0.236475867,0.040920727,0.04758248,0.670248424
3640,0.003697842,0.025851554,0.048464927,0.028442635,0.448379587,0.48299375
3641,0.123405301,0.798387995,0.111173011,0.021539863,0.204752538,0.136103958
3642,0.012379989,0.058093286,0.103162615,0.015099664,0.127877672,0.637887474
3645,0.00921337,0.067919208,0.08263011,0.031540891,0.187757733,0.117768919
3646,0.896895243,0.710509168,0.045762197,0.078102799,0.117514125,0.055977022
3648,0.0378372,0.029836402,2.1773994,0.028070327,0.03874455,0.165371381
3649,0.033210106,0.247012246,0.131334345,0.036013833,0.382055346,0.100138719
3650,0.006634964,0.088967359,0.041192568,0.033153029,0.155231972,0.34831234
3651,0.146385945,0.451756139,0.044159786,0.120169583,0.195749098,0.03179085
3652,0.119958179,0.074728727,0.019862468,0.390262349,0.193136214,0.0566078
3654,0.010211054,0.025802113,0.059362902,0.028952655,0.222454386,0.590623746
3655,0.099074924,0.331126443,0.118874963,0.049487086,0.507395449,0.069040562
3657,0.016055697,0.194728077,0.37701269,0.042266955,0.099578488,0.442939436
3658,0.008726438,0.03043811,0.13766786,0.062088372,0.134122805,0.733559164
3659,0.004763734,0.028551899,0.045170227,0.022877527,0.408458302,0.515033111
3660,0.011938517,0.026545362,0.109297866,0.015793478,0.153015484,0.55555894
3661,0.03000369,0.023650694,0.060018108,0.037694982,0.090166034,0.188261809
3663,0.002737026,0.015971783,0.009809605,0.006805252,0.245187343,0.711289241
3666,0.093808152,0.070694942,0.116979071,0.060389807,0.331647403,0.490724142
3667,0.224524303,0.398813389,0.055449917,0.024957245,0.119162469,0.027297879
3668,0.008945755,0.066996254,0.029897063,0.067520954,0.128531274,0.194107909
3669,0.095322147,0.174291006,0.369964278,0.014255451,0.079064519,0.129198832
3670,0.039281528,0.11283222,0.106952645,0.026461788,0.245861261,0.53445885
3672,0.00289532,0.0482939,0.08263399,0.051502404,0.145947945,0.758445101
3673,0.139909475,0.178420087,0.123347604,0.05616741,0.085843024,0.08518793
3676,0.016385489,0.240755737,0.093423608,0.038506195,0.423981431,0.280190652
3679,0.175009637,0.256740375,0.045594702,0.033183103,0.022371671,0.010976409
3680,0.310360186,0.270122649,0.089525165,0.047772973,0.210628832,0.41948338
3682,0.022901503,0.078144455,0.16247801,0.109496952,0.209519502,0.259635516
3684,0.029733607,0.166417163,0.07902026,0.047621546,0.25280464,0.463481011
3685,0.266193107,0.181684021,0.046574591,0.188828404,0.277483281,0.110228423
