"CUS_ID","M40+","F20-","M30","F40+","F30","M20-"
645,0.305885731635322,0.307066671598182,0.0947077544861227,0.127176964245389,0.0400619640587551,0.125100913976229
646,0.156056335838809,0.149425509959168,0.236004646493576,0.183683904717116,0.211032841381382,0.0637967616099489
647,0.159746417697857,0.217576195241635,0.190912087004605,0.110654113304372,0.190727897878138,0.130383288873393
648,0.191596356797205,0.285933230019516,0.154574541983513,0.101566498779689,0.121035988338307,0.14529338408177
649,0.185651562304378,0.163486169709025,0.171981897216465,0.2063775870084,0.167608551400076,0.104894232361656
650,0.132200973160542,0.166140039742344,0.19434647025387,0.151707479953725,0.218203835895231,0.137401200994288
651,0.2080096200614,0.263568566170238,0.166769928443418,0.128846056926895,0.157819792490751,0.0749860359072979
652,0.144726617248591,0.266275469964667,0.213551605212234,0.0714228817909388,0.190076408906741,0.113947016876828
653,0.186728507073636,0.230778446741045,0.063148931907889,0.0898616413911829,0.122562307196257,0.30692016568999
654,0.0881880331076273,0.116350947356029,0.231462238725399,0.204676527122867,0.209644081601385,0.149678172086693
655,0.237501409177869,0.255550336433537,0.120464109518639,0.105504681578857,0.103725725030831,0.177253738260267
656,0.0862256987609261,0.180319864950504,0.237009743933775,0.113870179545057,0.245897502288206,0.136677010521532
657,0.0214283979416285,0.080613479672767,0.264309692116635,0.163681720608635,0.338666294870345,0.131300414789989
658,0.229281232427336,0.231331754859353,0.187735223834399,0.227060246045337,0.0659077019540686,0.0586838408795067
659,0.196704961967724,0.209966566235225,0.205289010534936,0.173498422649292,0.129126017533279,0.085415021079544
660,0.212987645063146,0.130901208401721,0.106833294052918,0.229729692879948,0.099555560380089,0.219992599222177
661,0.0809293764444764,0.164117833615033,0.299880254629794,0.113914672223913,0.191978984886534,0.149178878200251
662,0.261372311379486,0.196017927424451,0.121645432166242,0.162986820654921,0.108951277311396,0.149026231063503
663,0.227797034584074,0.223916546466024,0.111245883344976,0.185223553174798,0.132600636569139,0.119216345860989
664,0.0983792068986595,0.166171879888365,0.306893033394645,0.181766039875798,0.225522458242605,0.0212673816999271
665,0.129014139281658,0.177233160828737,0.231580217808302,0.155551074422789,0.203841990217976,0.102779417440538
666,0.0679062968853788,0.0851815497692612,0.315003321467085,0.152711333182197,0.327134638028257,0.0520628606678207
667,0.25964806478887,0.0926831149932294,0.170628183138367,0.18510159157852,0.165665829463521,0.126273216037493
668,0.254845746732587,0.274469731793084,0.219935111555685,0.161044512697453,0.0368517452288767,0.0528531519923136
669,0.122472361425462,0.116025381082315,0.239895862378357,0.173913450458936,0.21925343806044,0.128439506594489
670,0.0794341457398929,0.247007034496032,0.308975783637188,0.116573165136468,0.153485349666475,0.094524521323943
671,0.224133823011508,0.186512330696149,0.153551854452208,0.227581701893646,0.0607047594833445,0.147515530463144
672,0.196911327312507,0.096610500201258,0.0936412216009282,0.186249983491394,0.210939241640372,0.215647725753542
673,0.11661279143708,0.210877745160493,0.0557441439553537,0.0488687748982515,0.215072465904532,0.35282407864429
674,0.232131472792172,0.232153774437397,0.137461304007626,0.17468761253514,0.121981959589699,0.101583876637966
675,0.141455522839451,0.272621811613064,0.155544461166752,0.0490828783242831,0.156608447835399,0.224686878221052
676,0.143969168900398,0.137600204565716,0.212392920196316,0.17996220874247,0.196484161273748,0.129591336321352
677,0.20858386656174,0.187879926778098,0.219055827961716,0.218283356859262,0.0691062157073661,0.0970908061318185
678,0.229410197099009,0.144580187331353,0.153432052696546,0.217601171897856,0.12428889476475,0.130687496210485
679,0.164194804545758,0.161911924235701,0.196195786491,0.292184713917712,0.119265057732008,0.0662477130778225
680,0.291244397760723,0.171924358264889,0.117243123481406,0.204532605545144,0.0911382631966482,0.12391725175119
681,0.100163969507932,0.213225763978048,0.239572450939076,0.127814037053992,0.210517625175781,0.108706153345172
682,0.357190606891703,0.151702958332736,0.105578954828745,0.308242192715949,0.0756874008462636,0.00159788638460394
683,0.141372469686553,0.00777940771978316,0.0953004117898654,0.174849811772579,0.312528977355341,0.268168921675879
684,0.193646003949759,0.249429536060669,0.140295734190195,0.124020946114828,0.130499963534949,0.162107816149599
685,0.0799116326342164,0.274313909797786,0.308421157958254,0.083769939459253,0.210509459562662,0.0430739005878289
686,0.190294711212726,0.344102063156254,0.195323860638877,0.105389324483115,0.0525848846595852,0.112305155849442
687,0.293137996745226,0.279260391593596,0.00839123063283339,0.132145783660499,0.0432227381354353,0.24384185923241
688,0.162358410745607,0.160972654593455,0.146821742658906,0.0980617286790688,0.178615358961859,0.253170104361105
689,0.152078000837027,0.253683269686903,0.157801827155586,0.1688188688853,0.133229303271501,0.134388730163683
690,0.269052297593689,0.292580887405479,0.145890689199206,0.132912603577577,0.0787850616972578,0.0807784605267911
691,0.177527373742649,0.239463235975812,0.189511388354436,0.11426285508508,0.138068638732076,0.141166508109948
692,0.0336770568470472,0.133320556425954,0.270395893948742,0.131971180318508,0.303901366490307,0.126733945969442
693,0.150640130291068,0.275092783069827,0.287100234879146,0.135444874926479,0.0814902443465207,0.0702317324869589
694,0.159439394782549,0.137974613620134,0.29290200119992,0.226577135897956,0.166031767185341,0.0170750873140992
695,0.20716929773986,0.0326714154100279,0.11469714582407,0.23185850067376,0.258744144999388,0.154859495352894
696,0.204315152868744,0.14541955205573,0.165015818352257,0.236949350683932,0.142725993663244,0.105574132376093
697,0.175635049135781,0.105459865648787,0.134050610006642,0.143194099592278,0.19330389279966,0.248356482816851
698,0.340139380886745,0.217115026769884,0.0329893116517205,0.186372464930184,0.0563856708585543,0.166998144902912
699,0.212991552989385,0.16184507953835,0.139104211764222,0.220388807583158,0.134399864894265,0.13127048323062
700,0.217531457612242,0.272936717716669,0.136143387424499,0.121539367764714,0.102740034079844,0.149109035402032
701,0.0865968059272582,0.165712067305053,0.215352306165466,0.112774107006337,0.270413435218422,0.149151278377463
702,0.247052972678961,0.27982415391036,0.115352627830241,0.129342526253431,0.089726452189675,0.138701267137333
703,0.0170124781333233,0.191083992963882,0.325948860312697,0.105696407248627,0.275708758422297,0.0845495029191731
704,0.252234363790528,0.232890326654119,0.174267216488759,0.151470883748423,0.0976741532056172,0.0914630561125536
705,0.323630424605199,0.232293603237314,0.146107000595393,0.242086071940009,0.00281449137458762,0.0530684082474976
706,0.0122402658462999,0.120097795498108,0.371830293395135,0.162441007950545,0.26768725876397,0.0657033785459423
707,0.190847690576042,0.217578206020663,0.0742309284158384,0.121155397821473,0.0883879091533733,0.30779986801261
708,0.0864668142584104,0.162077373150594,0.180026026609161,0.172690872955135,0.228635335668789,0.17010357735791
709,0.271162287463805,0.170028676421041,0.0977179250610275,0.292690754587574,0.0367424511663083,0.131657905300244
710,0.253904762986484,0.107875766776869,0.129490700634024,0.171916088267986,0.12226182278655,0.214550858548088
711,0.264595492335393,0.204170173741237,0.112408851780386,0.159214399652099,0.157651975913806,0.101959106577079
712,0.0726000533052191,0.207097498671899,0.0383994060639927,0.179712496126416,0.266817518790372,0.235373027042101
713,0.194254940621708,0.159683722270172,0.194619009035001,0.243196648021219,0.159664065227665,0.0485816148242356
714,0.0562434921552451,0.101592041365967,0.260969079979522,0.200155537474808,0.264071057750902,0.116968791273556
715,0.105928353657659,0.165750264858845,0.261823198823911,0.137301075001948,0.188078226435651,0.141118881221986
716,0.19326827026677,0.194069383009926,0.231977438464235,0.167851630084615,0.171838718049006,0.0409945601254474
717,0.189750957638833,0.203499996475815,0.155933858064796,0.162931009809003,0.142689936583558,0.145194241427995
718,0.116934609501246,0.183812772488952,0.317069008876481,0.144805835376006,0.168142681523486,0.0692350922338283
719,0.158565039976716,0.20543404537551,0.210333165902698,0.172535975546185,0.194496675023734,0.0586350981751568
720,0.238145907661253,0.132168302167047,0.119247506929819,0.278843883298938,0.149743161370863,0.0818512385720796
721,0.354793130754148,0.116595775114872,0.063020516416273,0.243050198375786,0.144910677118627,0.0776297022202928
722,0.279858322633043,0.0140699011800029,0.152635220881416,0.294802613827137,0.133514070362081,0.12511987111632
723,0.37966246345945,0.128065521885618,0.00708971325837054,0.2666290203693,0.101313238496081,0.117240042531181
724,0.173923167113618,0.154443833062539,0.102883845730222,0.158651833559105,0.215820003608844,0.194277316925673
725,0.223480756171219,0.197584593941439,0.205991040676593,0.194892237471631,0.148600265748431,0.0294511059906869
726,0.0924161933311653,0.167229940594646,0.263469237518036,0.141190038571805,0.214544511019571,0.121150078964777
727,0.034359252826503,0.0924226440588283,0.301127597263508,0.15879027510705,0.306617345833677,0.106682884910434
728,0.33665854339011,0.320320857799191,0.097519112354452,0.157962243827744,0.0335570730360478,0.0539821695924561
729,0.337282547880332,0.190228621921078,0.0635759443778604,0.214113300008585,0.0548752634233854,0.139924322388759
730,0.189528749024387,0.187714358009083,0.0843035220462841,0.132046175247713,0.138634440359689,0.267772755312845
731,0.143193965698107,0.145029735248757,0.244871290967607,0.152124812771681,0.207064100655318,0.107716094658531
732,0.155594433129275,0.20409324597172,0.174938301831474,0.144319062284258,0.180032919737074,0.1410220370462
733,0.327477290420948,0.192005833401155,0.129067554445919,0.263195757825514,0.0555179729710939,0.0327355909353695
734,0.0290756297231712,0.138510507645843,0.322090559789505,0.0732187309412085,0.29143350572888,0.145671066171392
735,0.22929743043574,0.231182612578754,0.151818838078078,0.146380571918827,0.132251445720983,0.109069101267619
736,0.197231994799545,0.174759991734043,0.18949659169475,0.187164930357608,0.163538353973929,0.0878081374401246
737,0.200734533574947,0.16382205421603,0.139367618073745,0.0750443479229335,0.170669593006056,0.250361853206288
738,0.0323857614155921,0.21911386856115,0.344259279291679,0.129856370103382,0.192063945285871,0.0823207753423262
739,0.219430692761187,0.176624275731749,0.158419747802301,0.153397248317052,0.121017269244741,0.171110766142971
740,0.338281277458271,0.290302938355628,0.0950007511189992,0.192165134317547,0.0518889559970348,0.0323609427525205
741,0.125535815382324,0.235037866658981,0.374413602548335,0.130532632825486,0.066882286898753,0.0675977956861209
742,0.216896113451874,0.209191466155085,0.181677262202116,0.167532049999267,0.14007190625552,0.0846312019361377
743,0.117763013758473,0.131148435214748,0.189717297807969,0.156743476516848,0.229269397598415,0.175358379103547
744,0.112148433422582,0.208112326315617,0.361567373727321,0.125481803823926,0.149575006342353,0.0431150563682009
745,0.14697961005796,0.226924590050572,0.167597606809524,0.124235068437475,0.181256839672179,0.15300628497229
746,0.0726063655833379,0.0912157170593077,0.251328875128977,0.151246061526915,0.320706745258789,0.112896235442674
747,0.284702179383572,0.218679246920165,0.18700513765255,0.180266375006502,0.0821739800342003,0.0471730810030105
748,0.154914171816436,0.156542734517134,0.180121516578418,0.184345720972061,0.195241169818366,0.128834686297586
749,0.13410821235986,0.0991056485024004,0.194832121273846,0.242311062387485,0.234778703615667,0.0948642518607411
750,0.250692430752662,0.280242253841422,0.0897905828982737,0.0760400992310025,0.125754784912046,0.177479848364594
751,0.136683394643347,0.101982349779947,0.408011460781405,0.191230830149099,0.0611553520110061,0.100936612635197
752,0.105678518116081,0.134637869639179,0.206836360666885,0.187246422602563,0.2367137503995,0.128887078575792
753,0.225936281275013,0.260668609662951,0.219260405000726,0.104593568431344,0.089142853314906,0.10039828231506
754,0.148572021741636,0.164498059309319,0.11369151284894,0.15450275982641,0.259841652528632,0.158893993745063
755,0.210186153327126,0.288010797873491,0.127724284010528,0.138907485573154,0.0901507381615864,0.145020541054114
756,0.178669749793195,0.168687635190314,0.139109694248431,0.213052716657549,0.138606868775677,0.161873335334833
757,0.139336116361539,0.22342812315499,0.169197821932005,0.112871357978628,0.204674592902614,0.150491987670225
758,0.161800350867656,0.152909873287609,0.136728999279451,0.155672825178016,0.214371415402316,0.178516535984952
759,0.152840747914801,0.19424752861034,0.23682374527987,0.124018497111685,0.15085379735838,0.141215683724924
760,0.260689963378248,0.0905462583837752,0.054273164289505,0.252670796687256,0.180160140752351,0.161659676508865
761,0.24196902288117,0.269617301326056,0.164769835772883,0.112317872563457,0.0947463481325448,0.116579619323889
762,0.383704857161245,0.210877009473057,0.0800096712717315,0.238826950899768,0.0332756257343484,0.0533058854598503
763,0.158602581080047,0.296791643355779,0.206736099576628,0.106352857151538,0.119344722146244,0.112172096689763
764,0.192103007857633,0.423349599802862,0.167123150254775,0.0656067007530325,0.0609106866082274,0.0909068547234704
765,0.0843222519964798,0.135880386681223,0.245310069627384,0.135046217753812,0.260953891607697,0.138487182333404
766,0.232234575609384,0.030971466161904,0.0615958564819195,0.128535937804483,0.272782562782149,0.27387960116016
767,0.163344634699268,0.119813780836263,0.173198354361427,0.230216440662044,0.224203588152497,0.0892232012885012
768,0.238571865213655,0.306333412439351,0.151335688593733,0.0887434518666399,0.114087278259128,0.100928303627492
769,0.211086106882284,0.13228788124657,0.117021029245599,0.207694808777632,0.177199175506485,0.154710998341429
770,0.28525045619882,0.229858513815038,0.122488141955432,0.198189210288913,0.111059621354941,0.0531540563868565
771,0.214911495564336,0.340826647687512,0.118114230831155,0.0789050313144857,0.0928851209856619,0.15435747361685
772,0.238229436564861,0.186055404864322,0.180573891049179,0.142091739739563,0.154003502198065,0.099046025584009
773,0.12902273564686,0.27258678417219,0.204362214784392,0.0975233480840942,0.118269317589245,0.178235599723219
774,0.223637505141605,0.293202112303938,0.143335347410299,0.109304981993097,0.105739316508702,0.12478073664236
775,0.285565529937315,0.163044735272132,0.244129079340787,0.217463899692185,0.0172065877308626,0.0725901680267187
776,0.222638773592812,0.263775099675453,0.0142426052467444,0.216830884562875,0.084831455274119,0.197681181647998
777,0.203331432828123,0.235469476466082,0.115509987450398,0.174456118837981,0.0821509291848539,0.189082055232563
778,0.126915393748027,0.210679377136178,0.161584064647338,0.13253813293993,0.181058591691205,0.187224439837322
779,0.132832277876869,0.146573050354527,0.132355143139066,0.1470688754079,0.216424570245084,0.224746082976554
780,0.266117889370994,0.232489956751031,0.141357020344852,0.191769844508267,0.078261763562379,0.0900035254624767
781,0.278562374849228,0.237100159252883,0.15076096071615,0.158292789637638,0.0925407528404647,0.0827429627036359
782,0.12028260076447,0.231411445246497,0.20988712373461,0.0945982557824165,0.192148270872893,0.151672303599114
783,0.221074926758549,0.12486409186651,0.205342424251367,0.274784620071781,0.167964504937987,0.00596943211380623
784,0.144182838839979,0.182846122002517,0.318150183435195,0.162928627890305,0.154268853417978,0.0376233744140254
785,0.0976108815487512,0.194516981160001,0.22340378395735,0.163831692324493,0.240005857857559,0.0806308031518455
786,0.252359180475638,0.187448087300753,0.18661114454477,0.186069354420767,0.118082679274959,0.0694295539831133
787,0.178583561237008,0.160630731742029,0.253912253696275,0.18387102298524,0.18484204362716,0.0381603867122879
788,0.125191320804759,0.208853892504135,0.231772331567577,0.110241447904419,0.233576888337857,0.0903641188812526
789,0.173112789327914,0.210094548091574,0.179191073769432,0.116359501116947,0.17734321687241,0.143898870821722
790,0.287104442464801,0.105744096074636,0.0777124198966029,0.223158658665661,0.125457306045612,0.180823076852687
791,0.259771925329904,0.347445044954889,0.132079926010387,0.121914900844018,0.0146794236922653,0.124108779168537
792,0.180326812834585,0.203056077422372,0.208738082269198,0.140981675053266,0.187948919648423,0.078948432772155
793,0.204567856119759,0.204082845149848,0.126873428316458,0.15114410080014,0.168267661187878,0.145064108425917
794,0.164347685981715,0.101886003044738,0.175402269613654,0.230822761116676,0.216181306415327,0.111359973827889
795,0.230012514815918,0.235255347051479,0.173372127763035,0.17789570650696,0.132321384867558,0.051142918995049
796,0.311093688014167,0.260068783105703,0.0482633285468787,0.145672606130699,0.0279584319568247,0.206943162245727
797,0.339656503129243,0.195049782213042,0.0199256298450046,0.260807325429516,0.102298695222477,0.0822620641607167
798,0.200666315373022,0.117078621367372,0.0709583274524928,0.367110836017277,0.163531065090751,0.0806548346990863
799,0.154287806524432,0.104271815216656,0.15900508921437,0.171820852798115,0.236252463745663,0.174361972500763
800,0.153372543370212,0.209595290923996,0.151924997952965,0.103445929968541,0.201568642904254,0.180092594880033
801,0.213115026489462,0.150070164189081,0.0981378834177218,0.20210032806746,0.190951528120772,0.145625069715504
802,0.209586531957514,0.129657765602205,0.121082217044496,0.240921707968809,0.20843104065023,0.0903207367767457
803,0.0350447317249447,0.123370948246364,0.257555167762159,0.10118861496005,0.317484645692795,0.165355891613687
804,0.198007932335402,0.317168149412218,0.0532543120836444,0.105626168615595,0.0820501883706344,0.243893249182506
805,0.115264182218295,0.186019077112465,0.232486438750593,0.115470140737064,0.213033845060959,0.137726316120625
806,0.13886365841859,0.15231456472741,0.159127106170039,0.131315374558736,0.275761105988974,0.142618190136252
807,0.050569312410109,0.170600748599402,0.252595596762024,0.110781076716278,0.278901555949791,0.136551709562395
808,0.271232195352771,0.272237534550349,0.170351136714349,0.181689714270164,0.0532093916830982,0.0512800274292694
809,0.165992258945863,0.19882515348464,0.260111020046229,0.120457950399712,0.174402314814176,0.0802113023093798
810,0.138924423029397,0.163194323032376,0.166561381396569,0.127876721213244,0.233263472560247,0.170179678768167
811,0.205608024788731,0.188741170525418,0.154280253830218,0.209198084814673,0.153060098536394,0.0891123675045657
812,0.199443744619876,0.174067556918469,0.167123906991143,0.179900753703868,0.165945676997954,0.113518360768689
813,0.154019849175557,0.125657706082571,0.0897429236728697,0.141445133169291,0.222292337692323,0.26684205020739
814,0.243933335864838,0.255989396677709,0.134601222604813,0.0899586524200769,0.0617078439725293,0.213809548460034
815,0.361617048349358,0.209872688935344,0.0545055570162097,0.177861352289962,0.0622794682086156,0.133863885200511
816,0.140025268821463,0.160419678058999,0.222796966904364,0.14830922184405,0.188344663608978,0.140104200762147
817,0.277407891027717,0.252455872274432,0.10959766681661,0.151524423098187,0.0559999402292513,0.153014206553804
818,0.0286019868896784,0.159092773640252,0.269817105225857,0.0890738183669059,0.303074635277252,0.150339680600055
819,0.310883806370676,0.163302433836389,0.112078718819895,0.219456508426632,0.117762332804689,0.0765161997417202
820,0.38516119623181,0.206781972614669,0.0383863938494989,0.290756036278367,0.00182931160517943,0.0770850894204758
821,0.093195586505187,0.163936651787105,0.285605390765675,0.126276809637488,0.221640319282372,0.109345242022173
822,0.225562811051411,0.0568451322208527,0.248189697848906,0.252372922429507,0.161535538534791,0.0554938979145312
823,0.156412292320406,0.159023826062466,0.193662112522051,0.21693650509493,0.158877284713905,0.115087979286243
824,0.232873050882599,0.288115527189603,0.203935634812587,0.175291015598859,0.0293329749211569,0.0704517965951958
825,0.20733360702933,0.144359423740962,0.146269003089587,0.19609670782751,0.172541422744115,0.133399835568496
826,0.195997115597098,0.233053978742406,0.221507774685303,0.13342688488875,0.117712384379498,0.0983018617069454
827,0.148562812852236,0.104372948049734,0.276947692293878,0.164538744765826,0.265629260998964,0.0399485410393614
828,0.133070205737331,0.253892894492152,0.225568426829004,0.127486126939241,0.174360310602179,0.0856220354000931
829,0.366306022868359,0.263299799634962,0.119845373330325,0.172178673235046,0.0287576717920165,0.0496124591392915
830,0.265269520037896,0.190751895340108,0.165540054868112,0.215038404767889,0.111726963988709,0.051673160997286
831,0.175665548435277,0.177342007613724,0.236266600499218,0.237796021133981,0.111937326097789,0.0609924962200115
832,0.209988585263605,0.053742669332248,0.26549251089314,0.201007723562124,0.123715581762755,0.146052929186128
833,0.142493265525957,0.135533766359788,0.271536521109568,0.180189509556074,0.200650005282649,0.0695969321659639
834,0.221504574935296,0.28501341070419,0.214292836893606,0.230814177461157,0.0374437640022354,0.0109312360035156
835,0.158013264189184,0.0152814438884907,0.13830022897056,0.202735865552454,0.268235690925783,0.217433506473528
836,0.112604419692483,0.170075954778538,0.197559885083725,0.145751740943522,0.210062029221919,0.163945970279813
837,0.408774992644364,0.176850266267221,0.0522465605591166,0.278917466876601,0.0139902426029691,0.0692204710497281
838,0.209550892052054,0.323559095872644,0.107950296223283,0.0144625897185985,0.111363947628268,0.233113178505152
839,0.287046885016799,0.256803170288139,0.133615244948744,0.196731377828778,0.0471906497607055,0.0786126721568345
840,0.325680838903462,0.213367417093569,0.093933774999138,0.217812865233888,0.0364603660756968,0.112744737694246
841,0.219819749200653,0.113652242346085,0.303194326391964,0.214454645765176,0.0815208687924039,0.0673581675037174
842,0.142831050626819,0.0755415179133601,0.234801346724561,0.147573662641342,0.19530264870237,0.203949773391548
843,0.0971769144589,0.197773914922325,0.219156046501269,0.139179229252255,0.219069159388378,0.127644735476873
844,0.367642576341232,0.282716912790971,0.07110066498244,0.259898381234799,0.00490012502560568,0.0137413396249528
845,0.24289943310348,0.185777737225734,0.110821839843636,0.18342490742253,0.109368958681406,0.167707123723213
846,0.209942570393714,0.11862342227538,0.142502386508001,0.198315330352709,0.206443585810615,0.12417270465958
847,0.135635419897744,0.153262017201625,0.218379063574117,0.165535136495045,0.241748136137849,0.0854402266936188
848,0.34584578061915,0.235208209566609,0.111240089218709,0.242916048381331,0.0136130223489724,0.051176849865229
849,0.182245906967252,0.148517494683978,0.189549272562876,0.177532535008464,0.187318778227625,0.114836012549805
850,0.236121268937255,0.157556171389247,0.152415177227414,0.229751258819943,0.158625426105413,0.0655306975207286
851,0.067382742544822,0.129949710705133,0.244102450850826,0.145581484584244,0.281503728461369,0.131479882853605
852,0.158828005940535,0.0900517805912042,0.130123137209198,0.279126747256323,0.176025028933596,0.165845300069144
853,0.110621805857294,0.163187019559862,0.251238095929658,0.145723405019506,0.213987817225143,0.115241856408537
854,0.237474315968069,0.33726918904638,0.185491969527141,0.0360972713849516,0.0301693100504434,0.173497944023015
855,0.119973066528781,0.10321626847229,0.211277216684948,0.18973576005496,0.254390668991879,0.121407019267141
856,0.266802623769062,0.195715508772521,0.108228107752393,0.207285365045283,0.0998185965175126,0.122149798143228
857,0.0195827956119648,0.153314849898128,0.344619805876046,0.162221241866672,0.265520663034203,0.0547406437129859
858,0.318855789368799,0.182372822504704,0.14985640682993,0.233539224898144,0.0941583168171145,0.0212174395813092
859,0.216598881032965,0.180619839239772,0.0773418083614342,0.165496129019395,0.139383800138957,0.220559542207476
860,0.223006725488934,0.146666650708887,0.189218259100951,0.302940243993756,0.132308564225972,0.0058595564815005
861,0.191726188125664,0.243382874861502,0.155724784359793,0.179565851072452,0.1150783957713,0.11452190580929
862,0.322016008561686,0.144758496975586,0.144663060066198,0.290077439533205,0.0800684909355115,0.0184165039278135
863,0.264495327958909,0.237016253965082,0.0464447846224669,0.0240397777361559,0.102633372692498,0.325370483024888
864,0.195421620482101,0.179673265785564,0.186696403170111,0.139845865098789,0.152152402072493,0.146210443390942
865,0.0403397255998552,0.255264324823372,0.244967213697217,0.0274903509182803,0.264649990458233,0.167288394503042
866,0.199366356608155,0.163424828094137,0.109916006182918,0.146135768055111,0.166052767914181,0.215104273145498
867,0.379997669156203,0.172835088428931,0.124037631932463,0.309075898773927,0.0109941643719883,0.0030595473364872
868,0.137413741492389,0.0777766112998412,0.0246369449552336,0.147017368716554,0.301418968117216,0.311736365418766
869,0.295203937508316,0.33290407662397,0.213143101102111,0.133106044473023,0.00705283791121469,0.0185900023813653
870,0.150028391269007,0.316135075464766,0.197374356189903,0.0835957145189063,0.174827608371453,0.0780388541859643
871,0.278409375983608,0.189722900173913,0.167836677808642,0.166426388799425,0.110867636730153,0.086737020504259
872,0.127029845774328,0.120198237466182,0.520749071775154,0.154117070789513,0.0715455867665089,0.00636018742831386
873,0.167524121370362,0.284509601309647,0.257414231070324,0.135711718533473,0.107181801491232,0.0476585262249614
874,0.108486078404393,0.155934947143402,0.486666417205815,0.168493893838966,0.0682219661814232,0.012196697226002
875,0.20301621727397,0.22617264765397,0.195377828082581,0.156973462460314,0.138215321661902,0.0802445228672615
876,0.28194475940982,0.137995128821545,0.20705931862503,0.271122836457448,0.0791112905117696,0.0227666661743869
877,0.146118168577333,0.154822643151763,0.411641300183887,0.0791269077649438,0.20401490725854,0.004276073063533
878,0.272679427508481,0.157396234498542,0.162970734840886,0.168220009249567,0.0901551673935439,0.148578426508981
879,0.0369942222445167,0.0878823721838639,0.274023056671295,0.130133414189481,0.330358755680191,0.140608179030652
880,0.285303857614702,0.163739763592576,0.16226677206639,0.22093513094555,0.0923988134949955,0.0753556622857872
881,0.373207905697427,0.232918488409524,0.0201209905663882,0.308226969046885,0.0220575200387437,0.0434681262410329
882,0.234012348809622,0.296144092965022,0.148138661317369,0.089440161713241,0.114167513471438,0.118097221723308
883,0.123679047493146,0.153351223629135,0.158773874003992,0.140132956086851,0.291164198385544,0.132898700401332
884,0.194387545416565,0.18014514601228,0.205262013373237,0.204772417099636,0.145333500601316,0.0700993774969666
885,0.132133321298607,0.1212386343039,0.138281179893992,0.187679850184529,0.231779048223345,0.188887966095627
886,0.146185919460496,0.15127559709325,0.28245110252009,0.150400600748345,0.196767376962087,0.0729194032157314
887,0.142581370038481,0.280532656545046,0.252514324131681,0.125960998447465,0.0775257895157,0.120884861321628
888,0.297226452241999,0.151235324674661,0.13499268956095,0.264490776222923,0.0782474308429377,0.0738073264565301
889,0.218961822593868,0.262595348500948,0.135348584836476,0.111713504196243,0.114618776825777,0.156761963046688
890,0.192798333366453,0.166984280572011,0.111992000928708,0.142425302547205,0.183931063629729,0.201869018955894
891,0.00269900058311507,0.119440902992987,0.2825993462352,0.131250328758945,0.322722563315222,0.141287858114531
892,0.166886264808708,0.216141911544051,0.103259257929239,0.143957244910283,0.184222148336518,0.185533172471201
893,0.20001269780762,0.164521684545372,0.128400608723223,0.152176812396247,0.233073584713007,0.121814611814531
894,0.161944175704081,0.039229743718851,0.115455763864861,0.213592931982404,0.267286766094373,0.202490618635429
895,0.206444981838374,0.314505469280631,0.15009838086138,0.0725049059397188,0.119806101227503,0.136640160852393
896,0.168759551350628,0.229036427809157,0.18471186422464,0.124307796135513,0.154506714150433,0.13867764632963
897,0.094935324310702,0.145820480732007,0.235410669133237,0.139846609625649,0.2407089051566,0.143278011041806
898,0.159652477218385,0.143516579761929,0.194142931028762,0.191007302402342,0.214134088348264,0.0975466212403171
899,0.352417901192192,0.288675709882589,0.149401379402864,0.183532153237064,0.0237123514627398,0.00226050482255086
900,0.34228310579597,0.2225424305593,0.185766637431446,0.218965810246743,0.0047432091176295,0.0256988068489117
901,0.22373936935847,0.279110785176531,0.132683036933475,0.128621244417499,0.12702247723877,0.108823086875256
902,0.191233437452284,0.253580458857447,0.0377077456433979,0.0610351992739065,0.102702046383777,0.353741112389187
903,0.134164791327428,0.174555289555542,0.203669575799328,0.186434324751119,0.177216229367377,0.123959789199206
904,0.360545594337999,0.245324735351676,0.146835410323199,0.205265525295301,0.0412983050314455,0.000730429660380139
905,0.0969821960823448,0.224556592406149,0.181746858198851,0.0433192814811389,0.22333050879139,0.230064563040127
906,0.220993368073296,0.18252032718145,0.114903619461423,0.172696894864036,0.119564410525903,0.189321379893893
907,0.0117081006073458,0.162631234989302,0.228179622307873,0.0579461045439249,0.323289154323803,0.216245783227752
908,0.199255624019668,0.158113577651966,0.194094535480111,0.239580510072741,0.111086946975247,0.0978688058002665
909,0.144786859809814,0.20972320165965,0.167196998084642,0.150451218008441,0.201327582080749,0.126514140356704
910,0.148582693781667,0.256473381855653,0.221979725566093,0.129409646116024,0.164475263635692,0.0790792890448708
911,0.258069506810647,0.268556381001174,0.109542705396477,0.0986581362479924,0.0650861547559225,0.200087115787788
912,0.136830978819337,0.247104279899096,0.378232036875847,0.170307558097968,0.0292390007192767,0.0382861455884756
913,0.0669246194433924,0.197386841700207,0.270657961420412,0.128971848179274,0.241921707240317,0.0941370220163972
914,0.0703411934851595,0.182944346220226,0.336311294363772,0.150398066112935,0.235762163975904,0.0242429358420035
915,0.116949301876484,0.181340052595932,0.266540447639363,0.120445882887921,0.221531495369344,0.0931928196309559
916,0.128155605164071,0.182060500670422,0.255562645184613,0.138397632783977,0.177564994063524,0.118258622133393
917,0.17493655211175,0.267340536857373,0.201756789480475,0.111340613153273,0.157239360520749,0.0873861478763792
918,0.151089248722776,0.154527717989396,0.102288351353521,0.149050678590969,0.169980640883345,0.273063362459993
